Client_ID,Status,Days_To_First_Engagement,Days_To_First_Engagement_Num,Completed_Flag,Churned_Flag,Checkin_Rate_Pct,Goal_Achieved,Goal_Achieved_Flag,Engagement_Threshold_Group
C2151,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2152,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2153,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2154,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2155,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2156,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2157,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2158,Quit,0,0,0,1,14.3,No,0,Engaged Within 3 Days
C2159,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2160,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2161,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2162,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2163,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2164,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2165,Ghost,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C2166,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2167,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2168,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2169,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2170,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2171,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2172,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2173,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2174,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2175,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2176,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C2177,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2178,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2179,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2180,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2181,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2182,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C2183,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2184,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2185,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2186,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2187,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2188,Inactive,2,2,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2189,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2190,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2191,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2192,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2193,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2194,Ghost,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2195,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2196,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2197,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2198,Quit,3,3,0,1,14.3,No,0,Engaged Within 3 Days
C2199,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2200,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2201,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2202,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2203,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2204,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2205,Ghost,3,3,0,1,0.0,No,0,Engaged Within 3 Days
C2206,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2207,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2208,Quit,0,0,0,1,21.4,No,0,Engaged Within 3 Days
C2209,Inactive,3,3,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C2210,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2211,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C2212,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2213,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2214,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2215,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2216,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2217,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2218,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2219,Inactive,3,3,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2220,Inactive,3,3,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2221,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2222,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2223,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2224,Inactive,1,1,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2225,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2226,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2227,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2228,Ghost,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C2229,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2230,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2231,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2232,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2233,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2234,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2235,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2236,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2237,Inactive,0,0,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C2238,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2239,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2240,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2241,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2242,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2243,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2244,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2245,Inactive,3,3,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2246,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2247,Quit,3,3,0,1,21.4,No,0,Engaged Within 3 Days
C2248,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2249,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2250,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2251,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2252,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2253,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2254,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2255,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2256,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2257,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2258,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2259,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2260,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2261,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2262,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2263,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2264,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2265,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2266,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2267,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2268,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2269,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2270,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2271,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2272,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2273,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2274,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2275,Completed,7,7,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2276,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2277,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2278,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2279,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2280,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2281,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2282,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2283,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2284,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2285,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2286,Completed,7,7,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2287,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2288,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2289,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2290,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C2291,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2292,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2293,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2294,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2295,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2296,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2297,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2298,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2299,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2300,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2301,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2302,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C2303,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2304,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2305,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2306,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2307,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2308,Quit,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C2309,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2310,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2311,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2312,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2313,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2314,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2315,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2316,Completed,7,7,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2317,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2318,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2319,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2320,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2321,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2322,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2323,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2324,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2325,Ghost,3,3,0,1,0.0,No,0,Engaged Within 3 Days
C2326,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2327,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2328,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2329,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2330,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2331,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2332,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2333,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2334,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2335,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2336,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2337,Completed,7,7,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2338,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2339,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2340,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2341,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2342,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2343,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2344,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2345,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2346,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2347,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2348,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2349,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2350,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2351,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2352,Ghost,1,1,0,1,0.0,No,0,Engaged Within 3 Days
C2353,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2354,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2355,Inactive,7,7,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2356,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2357,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2358,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2359,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2360,Quit,7,7,0,1,14.3,No,0,Did Not Engage Within 3 Days
C2361,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C2362,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2363,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2364,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2365,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2366,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2367,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2368,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2369,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2370,Completed,7,7,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2371,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2372,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2373,Ghost,1,1,0,1,0.0,No,0,Engaged Within 3 Days
C2374,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2375,Inactive,3,3,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2376,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2377,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2378,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2379,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2380,Inactive,1,1,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2381,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2382,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2383,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2384,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2385,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2386,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2387,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2388,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2389,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2390,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2391,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2392,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2393,Inactive,7,7,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2394,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2395,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2396,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2397,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2398,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2399,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2400,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2401,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2402,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2403,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C2404,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2405,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2406,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2407,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2408,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2409,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2410,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2411,Inactive,7,7,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2412,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2413,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2414,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2415,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2416,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2417,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2418,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2419,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2420,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2421,Ghost,1,1,0,1,0.0,No,0,Engaged Within 3 Days
C2422,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2423,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2424,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2425,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2426,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2427,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2428,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2429,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2430,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2431,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2432,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C2433,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2434,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2435,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2436,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2437,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2438,Quit,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C2439,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2440,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2441,Inactive,0,0,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2442,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2443,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2444,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2445,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2446,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2447,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2448,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2449,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2450,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2451,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2452,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2453,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2454,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2455,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2456,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2457,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2458,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2459,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2460,Inactive,7,7,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C2461,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2462,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2463,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2464,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2465,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2466,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2467,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2468,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2469,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2470,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2471,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2472,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2473,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2474,Inactive,5,5,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C2475,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2476,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2477,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2478,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2479,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2480,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2481,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2482,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2483,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2484,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2485,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2486,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2487,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2488,Completed,7,7,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2489,Completed,7,7,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2490,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2491,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2492,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2493,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2494,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2495,Quit,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2496,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2497,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2498,Inactive,1,1,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2499,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2500,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2501,Inactive,1,1,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2502,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2503,Inactive,7,7,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C2504,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2505,Inactive,1,1,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2506,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2507,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2508,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2509,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
