Client_ID,Age,Gender,Country,Goal_Type,Lead_Source,Goal_Achieved,Checkin_Rate_Pct,Progress_Photos_Shared,Second_Round,Referred_Someone,Goal_Achieved_Score,Checkin_Score,Progress_Photos_Score,Second_Round_Score,Referral_Score,Superfan_Score,Superfan_Score_Rounded,Superfan_Segment
C1776,25,Male,USA,Body Transformation,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1777,45,Female,Australia,Weight Loss,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1778,49,Male,Australia,Body Transformation,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1779,35,Male,USA,Body Transformation,TikTok,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C1780,26,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1781,38,Male,USA,Weight Loss,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1782,26,Female,USA,Body Transformation,Other,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1783,42,Female,USA,Weight Gain,Other,No,7.1,No,Yes,1,0,0.14,0,2,2,4.14,4,Neutral
C1784,29,Female,Australia,Body Transformation,Instagram,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1785,34,Female,USA,Body Transformation,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C1786,43,Female,Australia,Weight Loss,Referral,Yes,85.7,Yes,Yes,0,3,1.71,1,2,0,7.71,8,Happy
C1787,44,Female,USA,Weight Loss,Referral,Yes,85.7,No,Yes,0,3,1.71,0,2,0,6.71,7,Happy
C1788,27,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C1789,28,Female,Australia,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C1790,34,Female,Australia,Weight Gain,Instagram,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C1791,27,Male,Other,Weight Gain,Referral,Partial,92.9,Yes,No,1,1,1.86,1,0,2,5.86,6,Happy
C1792,32,Male,Australia,Weight Loss,Instagram,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1793,20,Male,Australia,Weight Loss,TikTok,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C1794,34,Female,UAE,Body Transformation,Referral,Yes,100.0,Yes,Yes,0,3,2.0,1,2,0,8.0,8,Superfan
C1795,34,Male,UAE,Body Transformation,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1796,38,Female,USA,Body Transformation,Instagram,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C1797,37,Female,USA,Weight Gain,Referral,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C1798,28,Female,Australia,Weight Loss,Instagram,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C1799,18,Female,USA,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1800,18,Female,Nepal,Weight Loss,Referral,Partial,78.6,Yes,Yes,0,1,1.57,1,2,0,5.57,6,Happy
C1801,29,Female,Nepal,Weight Loss,Other,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C1802,45,Male,USA,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1803,27,Female,USA,Body Transformation,Instagram,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C1804,31,Female,Australia,Weight Loss,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C1805,48,Female,UAE,Weight Gain,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1806,32,Female,Nepal,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1807,36,Male,USA,Weight Loss,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1808,38,Female,USA,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1809,57,Male,Australia,Weight Loss,TikTok,Partial,92.9,Yes,No,1,1,1.86,1,0,2,5.86,6,Happy
C1810,19,Female,USA,Weight Gain,Referral,Ongoing,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C1811,36,Male,Australia,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1812,35,Female,USA,Weight Loss,Referral,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C1813,20,Female,Australia,Weight Loss,Referral,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C1814,30,Female,Australia,Body Transformation,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C1815,33,Female,Australia,Weight Loss,Instagram,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C1816,34,Female,Australia,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1817,25,Female,USA,Body Transformation,Referral,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1818,28,Male,Nepal,Weight Loss,Referral,Yes,85.7,Yes,Yes,0,3,1.71,1,2,0,7.71,8,Happy
C1819,52,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C1820,45,Female,Canada,Weight Loss,TikTok,Ongoing,28.6,No,No,1,0,0.57,0,0,2,2.57,3,At Risk
C1821,38,Female,USA,Weight Gain,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1822,56,Male,Australia,Weight Loss,Instagram,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C1823,38,Male,Nepal,Body Transformation,Referral,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1824,29,Female,Australia,Weight Loss,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1825,22,Female,Nepal,Weight Gain,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1826,57,Female,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C1827,38,Female,Australia,Body Transformation,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1828,43,Female,Nepal,Weight Loss,Instagram,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1829,36,Female,Australia,Weight Gain,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C1830,52,Female,Nepal,Body Transformation,TikTok,No,7.1,No,Yes,1,0,0.14,0,2,2,4.14,4,Neutral
C1831,27,Female,Australia,Weight Gain,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1832,35,Female,USA,Weight Loss,Referral,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C1833,27,Female,Nepal,Weight Gain,TikTok,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C1834,53,Female,Nepal,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1835,55,Female,Nepal,Body Transformation,TikTok,Partial,78.6,No,No,0,1,1.57,0,0,0,2.57,3,At Risk
C1836,49,Female,USA,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1837,47,Female,USA,Weight Gain,Instagram,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C1838,34,Female,USA,Body Transformation,Referral,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C1839,60,Male,Australia,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1840,34,Female,USA,Body Transformation,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1841,24,Female,UAE,Body Transformation,TikTok,Partial,92.9,No,No,1,1,1.86,0,0,2,4.86,5,Neutral
C1842,25,Male,Nepal,Weight Loss,Instagram,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C1843,55,Female,Australia,Weight Gain,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1844,36,Male,Nepal,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1845,34,Female,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1846,26,Female,USA,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1847,20,Female,Australia,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1848,18,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C1849,21,Male,Nepal,Weight Loss,TikTok,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C1850,18,Female,Nepal,Weight Loss,Instagram,No,21.4,Yes,No,0,0,0.43,1,0,0,1.43,1,At Risk
C1851,48,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1852,40,Female,Nepal,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1853,56,Female,Other,Weight Gain,TikTok,Partial,92.9,No,No,0,1,1.86,0,0,0,2.86,3,At Risk
C1854,33,Female,Australia,Body Transformation,Referral,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1855,28,Female,Australia,Weight Loss,TikTok,Partial,92.9,Yes,No,1,1,1.86,1,0,2,5.86,6,Happy
C1856,35,Female,Australia,Weight Gain,Instagram,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C1857,25,Female,USA,Body Transformation,Referral,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1858,36,Female,Nepal,Weight Loss,Referral,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1859,40,Female,Nepal,Weight Gain,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C1860,30,Male,USA,Weight Loss,Instagram,Partial,92.9,No,No,0,1,1.86,0,0,0,2.86,3,At Risk
C1861,24,Female,USA,Weight Loss,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1862,23,Female,Nepal,Weight Loss,Instagram,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C1863,26,Male,UAE,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1864,52,Male,UAE,Weight Loss,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1865,45,Female,Australia,Body Transformation,Referral,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1866,58,Female,Australia,Weight Loss,Other,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1867,25,Male,UAE,Body Transformation,Referral,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1868,26,Female,Nepal,Weight Loss,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C1869,39,Female,Nepal,Weight Gain,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C1870,40,Female,Australia,Weight Gain,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1871,46,Female,USA,Weight Gain,Other,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1872,30,Male,USA,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1873,48,Female,Nepal,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1874,28,Male,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1875,26,Female,Other,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1876,32,Female,Australia,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1877,25,Female,Nepal,Body Transformation,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C1878,28,Male,Australia,Weight Gain,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1879,43,Female,Australia,Weight Loss,Referral,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C1880,30,Female,Australia,Weight Loss,Referral,Yes,100.0,Yes,Yes,0,3,2.0,1,2,0,8.0,8,Superfan
C1881,37,Male,USA,Body Transformation,Other,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C1882,45,Male,Nepal,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1883,30,Female,Australia,Weight Gain,TikTok,No,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C1884,28,Female,Canada,Body Transformation,Other,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1885,49,Male,Australia,Body Transformation,Instagram,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C1886,32,Male,USA,Weight Loss,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C1887,26,Female,USA,Body Transformation,TikTok,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C1888,26,Male,Australia,Weight Loss,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1889,60,Female,Australia,Weight Loss,Referral,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C1890,25,Female,Nepal,Weight Loss,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C1891,21,Female,Australia,Weight Gain,Instagram,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C1892,30,Female,Canada,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1893,24,Female,USA,Body Transformation,TikTok,No,7.1,No,Yes,1,0,0.14,0,2,2,4.14,4,Neutral
C1894,56,Male,Australia,Body Transformation,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C1895,23,Female,Australia,Weight Loss,Referral,Partial,78.6,No,Yes,0,1,1.57,0,2,0,4.57,5,Neutral
C1896,45,Male,USA,Body Transformation,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1897,25,Female,Nepal,Body Transformation,TikTok,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C1898,26,Female,Australia,Weight Loss,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1899,29,Male,Nepal,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1900,20,Female,USA,Weight Loss,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C1901,20,Female,Australia,Body Transformation,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1902,57,Female,UAE,Weight Gain,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C1903,26,Female,Nepal,Weight Loss,Referral,Yes,100.0,Yes,Yes,0,3,2.0,1,2,0,8.0,8,Superfan
C1904,31,Female,Australia,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1905,42,Male,Australia,Body Transformation,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C1906,28,Female,USA,Weight Gain,Instagram,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C1907,33,Female,Australia,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1908,55,Female,USA,Body Transformation,Instagram,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C1909,48,Female,Australia,Weight Gain,TikTok,Partial,85.7,No,No,1,1,1.71,0,0,2,4.71,5,Neutral
C1910,38,Female,Australia,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1911,19,Female,USA,Body Transformation,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1912,29,Female,UAE,Weight Gain,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1913,25,Female,USA,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1914,36,Male,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1915,23,Female,Nepal,Weight Gain,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1916,23,Female,Nepal,Weight Gain,Referral,No,14.3,No,Yes,0,0,0.29,0,2,0,2.29,2,At Risk
C1917,29,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1918,53,Female,Australia,Weight Gain,Instagram,No,14.3,Yes,Yes,0,0,0.29,1,2,0,3.29,3,Neutral
C1919,38,Male,USA,Body Transformation,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C1920,31,Female,USA,Weight Loss,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1921,32,Male,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1922,28,Male,Australia,Weight Gain,TikTok,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C1923,38,Female,Australia,Weight Gain,TikTok,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C1924,33,Female,USA,Weight Loss,Instagram,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C1925,36,Female,Australia,Weight Gain,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C1926,32,Female,Australia,Body Transformation,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C1927,29,Female,Australia,Weight Loss,TikTok,Ongoing,35.7,No,No,1,0,0.71,0,0,2,2.71,3,At Risk
C1928,35,Female,Australia,Weight Loss,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1929,19,Male,Nepal,Weight Loss,TikTok,No,7.1,No,Yes,1,0,0.14,0,2,2,4.14,4,Neutral
C1930,25,Female,Australia,Weight Gain,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C1931,38,Male,Australia,Body Transformation,Instagram,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C1932,37,Female,USA,Weight Gain,Referral,Partial,78.6,Yes,Yes,0,1,1.57,1,2,0,5.57,6,Happy
C1933,41,Male,USA,Body Transformation,Referral,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1934,25,Female,USA,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1935,23,Female,Australia,Body Transformation,Referral,Partial,92.9,Yes,Yes,1,1,1.86,1,2,2,7.86,8,Happy
C1936,28,Female,Nepal,Weight Gain,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1937,26,Female,Australia,Weight Loss,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C1938,29,Female,Nepal,Weight Gain,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1939,41,Female,Australia,Body Transformation,Other,No,0.0,Yes,Yes,0,0,0.0,1,2,0,3.0,3,Neutral
C1940,28,Male,USA,Body Transformation,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C1941,56,Female,USA,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1942,28,Female,UAE,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1943,39,Female,Canada,Weight Gain,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1944,37,Male,USA,Body Transformation,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C1945,60,Female,Australia,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1946,28,Male,USA,Weight Loss,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1947,31,Male,USA,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1948,20,Female,USA,Body Transformation,Referral,Yes,92.9,Yes,Yes,0,3,1.86,1,2,0,7.86,8,Happy
C1949,30,Male,Nepal,Weight Loss,TikTok,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C1950,59,Male,USA,Body Transformation,Instagram,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1951,33,Female,Canada,Weight Loss,Instagram,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C1952,29,Male,Australia,Body Transformation,TikTok,Partial,100.0,No,No,0,1,2.0,0,0,0,3.0,3,Neutral
C1953,37,Female,USA,Weight Loss,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1954,22,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1955,28,Male,USA,Weight Gain,TikTok,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C1956,47,Female,USA,Weight Loss,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C1957,27,Female,Australia,Weight Loss,Referral,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1958,32,Male,Nepal,Weight Gain,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1959,49,Male,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1960,19,Male,Nepal,Weight Gain,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C1961,21,Female,UAE,Weight Loss,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C1962,18,Female,Australia,Weight Loss,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1963,21,Female,Australia,Weight Gain,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1964,19,Female,Canada,Weight Loss,Instagram,Partial,78.6,No,No,1,1,1.57,0,0,2,4.57,5,Neutral
C1965,26,Female,USA,Body Transformation,Referral,Partial,92.9,Yes,Yes,0,1,1.86,1,2,0,5.86,6,Happy
C1966,26,Female,Australia,Weight Gain,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1967,38,Female,Nepal,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C1968,29,Female,Australia,Weight Loss,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1969,33,Female,USA,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1970,43,Female,Australia,Weight Loss,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1971,20,Male,USA,Body Transformation,Referral,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C1972,37,Male,USA,Weight Gain,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C1973,30,Female,Nepal,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C1974,53,Female,Nepal,Weight Gain,TikTok,Partial,92.9,No,No,0,1,1.86,0,0,0,2.86,3,At Risk
C1975,46,Female,USA,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1976,56,Male,Nepal,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1977,19,Female,USA,Weight Loss,TikTok,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C1978,27,Male,UAE,Weight Gain,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C1979,25,Female,USA,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1980,33,Female,Australia,Weight Gain,Referral,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C1981,47,Female,Nepal,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C1982,22,Female,Australia,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C1983,30,Female,Australia,Body Transformation,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C1984,25,Female,UAE,Body Transformation,TikTok,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C1985,50,Female,USA,Weight Loss,TikTok,Partial,92.9,Yes,No,1,1,1.86,1,0,2,5.86,6,Happy
C1986,21,Female,Australia,Body Transformation,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C1987,41,Female,Nepal,Body Transformation,Instagram,No,14.3,No,Yes,1,0,0.29,0,2,2,4.29,4,Neutral
C1988,27,Female,Australia,Weight Gain,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C1989,28,Male,USA,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C1990,48,Female,USA,Weight Loss,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C1991,34,Male,USA,Weight Gain,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C1992,20,Female,USA,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C1993,42,Female,Australia,Body Transformation,Instagram,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C1994,27,Female,Canada,Body Transformation,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C1995,53,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
